SI,DateAndTime,SolarPower,DayGenneration,TotalGenneration,CUF,,
6882,29-01-2024 09:20,23.88,20.4,17047.6,1.06,,
6883,29-01-2024 09:25,19.64,22.3,17049.5,1.16,,
6884,29-01-2024 09:30,29.45,24.7,17051.9,1.29,,
6885,29-01-2024 09:35,24.57,26.6,17053.8,1.39,,
6886,29-01-2024 09:40,28.58,28.8,17056,1.5,,
6887,29-01-2024 09:45,23.09,30.9,17058.1,1.61,,
6888,29-01-2024 09:50,31.07,33,17060.2,1.72,,
6889,29-01-2024 09:55,32.84,35.7,17062.9,1.86,,
6890,29-01-2024 10:00,32.9,38.4,17065.6,2,,
6891,29-01-2024 10:05,34.2,41.1,17068.3,2.14,,
6892,29-01-2024 10:10,37.05,44.1,17071.3,2.3,,
6893,29-01-2024 10:15,37.9,47.1,17074.3,2.45,,
6894,29-01-2024 10:20,36.68,50.4,17077.6,2.63,,
6895,29-01-2024 10:25,41.77,53.7,17080.9,2.8,,
6896,29-01-2024 10:30,41.8,57.4,17084.6,2.99,,
6897,29-01-2024 10:35,42.58,60.8,17088,3.17,,
6898,29-01-2024 10:40,41.45,64.3,17091.5,3.35,,
6899,29-01-2024 10:45,45.02,67.9,17095.1,3.54,,
6900,29-01-2024 10:50,42.87,71.5,17098.7,3.72,,
6901,29-01-2024 10:55,44.91,75.4,17102.6,3.93,,
6902,29-01-2024 11:00,44.9,79.1,17106.3,4.12,,
6903,29-01-2024 11:05,44.78,83,17110.2,4.32,,
6904,29-01-2024 11:10,48.03,87,17114.2,4.53,,
6905,29-01-2024 11:15,48.72,91.1,17118.3,4.74,,
6906,29-01-2024 11:20,50.91,95.3,17122.5,4.96,,
6907,29-01-2024 11:25,51.99,99.6,17126.8,5.19,,
6908,29-01-2024 11:30,49.47,103.8,17131,5.41,,
6909,29-01-2024 11:35,53.39,107.9,17135.1,5.62,,
6910,29-01-2024 11:40,52.31,112.4,17139.6,5.85,,
6911,29-01-2024 11:45,49.61,116.7,17143.9,6.08,,
6912,29-01-2024 11:50,48.12,121.1,17148.3,6.31,,
6913,29-01-2024 11:55,53.43,125.2,17152.4,6.52,,
6914,29-01-2024 12:00,52.14,130,17157.2,6.77,,
6915,29-01-2024 12:05,52.58,134.3,17161.5,6.99,,
6916,29-01-2024 12:10,52.9,138.3,17165.5,7.2,,
6917,29-01-2024 12:15,54.47,142.9,17170.1,7.44,,
6918,29-01-2024 12:20,55.6,147.5,17174.7,7.68,,
6919,29-01-2024 12:25,55.98,152.2,17179.4,7.93,,
6920,29-01-2024 12:30,54.35,156.6,17183.8,8.16,,
6921,29-01-2024 12:35,56.92,161.5,17188.7,8.41,,
6922,29-01-2024 12:40,53.88,166,17193.2,8.65,,
6923,29-01-2024 12:45,54.1,170.8,17198,8.9,,
6924,29-01-2024 12:50,55.83,175.4,17202.6,9.14,,
6925,29-01-2024 12:55,57.69,180.1,17207.3,9.38,,
6926,29-01-2024 13:00,53.06,184.7,17211.9,9.62,,
6927,29-01-2024 13:05,57.32,189.4,17216.6,9.86,,
6928,29-01-2024 13:10,56.24,194.1,17221.3,10.11,,
6929,29-01-2024 13:15,51.84,198.7,17225.9,10.35,,
6930,29-01-2024 13:20,50.94,202.8,17230,10.56,,
6931,29-01-2024 13:25,52.27,207.2,17234.4,10.79,,
6932,29-01-2024 13:30,53.26,211.6,17238.8,11.02,,
6933,29-01-2024 13:35,52.92,216.1,17243.3,11.26,,
6934,29-01-2024 13:40,52.67,220.6,17247.8,11.49,,
6935,29-01-2024 13:45,53.14,225,17252.2,11.72,,
6936,29-01-2024 13:50,51.4,229.5,17256.7,11.95,,
6937,29-01-2024 13:55,52.93,233.9,17261.1,12.18,,
6938,29-01-2024 14:00,48.99,238.2,17265.4,12.41,,
6939,29-01-2024 14:05,51.37,242.4,17269.6,12.63,,
6940,29-01-2024 14:10,47.02,246.4,17273.6,12.83,,
6941,29-01-2024 14:15,50.25,250.6,17277.8,13.05,,
6942,29-01-2024 14:20,43.59,254.2,17281.4,13.24,,
6943,29-01-2024 14:25,44.94,258.1,17285.3,13.44,,
6944,29-01-2024 14:30,45.91,261.7,17288.9,13.63,,
6945,29-01-2024 14:35,43.84,265.5,17292.7,13.83,,
6946,29-01-2024 14:40,43.67,269.2,17296.4,14.02,,
6947,29-01-2024 14:45,39.68,272.7,17299.9,14.2,,
6948,29-01-2024 14:50,40.95,276.1,17303.3,14.38,,
6949,29-01-2024 14:55,36.14,279.2,17306.4,14.54,,
6950,29-01-2024 15:00,38.62,282.3,17309.5,14.7,,
6951,29-01-2024 15:05,38.02,285.7,17312.9,14.88,,
6952,29-01-2024 15:10,36.65,288.8,17316,15.04,,
6953,29-01-2024 15:15,35.67,291.7,17318.9,15.19,,
6954,29-01-2024 15:20,36.7,294.8,17322,15.35,,
6955,29-01-2024 15:25,33.02,297.9,17325.1,15.52,,
6956,29-01-2024 15:30,32.86,300.7,17327.9,15.66,,
6957,29-01-2024 15:35,26.19,303.3,17330.5,15.8,,
6958,29-01-2024 15:40,27.91,305.5,17332.7,15.91,,
6959,29-01-2024 15:45,27.9,307.7,17334.9,16.03,,
6960,29-01-2024 15:50,26.94,310.2,17337.4,16.16,,
6961,29-01-2024 15:55,26.75,312.4,17339.6,16.27,,
6962,29-01-2024 16:00,25.94,314.6,17341.8,16.39,,
6963,29-01-2024 16:05,23.18,316.6,17343.8,16.49,,
6964,29-01-2024 16:10,22.61,318.5,17345.7,16.59,,
6965,29-01-2024 16:15,23.07,320.4,17347.6,16.69,,
6966,29-01-2024 16:20,21.38,322.3,17349.5,16.79,,
6967,29-01-2024 16:25,20.05,324.1,17351.3,16.88,,
6968,29-01-2024 16:30,18.98,325.7,17352.9,16.96,,
6969,29-01-2024 16:35,18.71,327.3,17354.5,17.05,,
6970,29-01-2024 16:40,18.19,328.8,17356,17.13,,
6971,29-01-2024 16:45,14.9,330.2,17357.4,17.2,,
6972,29-01-2024 16:50,14.81,331.5,17358.7,17.27,,
6973,29-01-2024 16:55,14.81,332.8,17360,17.33,,
6974,29-01-2024 17:00,13.08,333.9,17361.1,17.39,,
6975,29-01-2024 17:05,12.27,334.9,17362.1,17.44,,
6976,29-01-2024 17:10,9.57,335.9,17363.1,17.49,,
6977,29-01-2024 17:15,9.88,336.7,17363.9,17.54,,
6978,29-01-2024 17:20,6.83,337.4,17364.6,17.57,,
6979,29-01-2024 17:25,5,337.9,17365.1,17.6,,
6980,29-01-2024 17:30,6.47,338.5,17365.7,17.63,,
6981,29-01-2024 17:35,5.88,339,17366.2,17.66,,
6982,29-01-2024 17:40,6.38,339.4,17366.6,17.68,,
6983,29-01-2024 17:45,4.26,339.9,17367.1,17.7,,
6984,29-01-2024 17:50,3.12,340.3,17367.5,17.72,,
6985,29-01-2024 17:55,2.32,340.4,17367.6,17.73,,
6986,29-01-2024 18:00,2.15,340.6,17367.8,17.74,,
6987,29-01-2024 18:05,1.48,340.8,17368,17.75,,
6988,29-01-2024 18:10,1.22,340.8,17368,17.75,,
6989,29-01-2024 18:15,0.81,341,17368.2,17.76,,
6990,29-01-2024 18:25,0.13,341,17368.2,17.76,,
6991,29-01-2024 18:30,0.1,341.1,17368.3,17.77,,
6992,29-01-2024 18:35,0.1,341.1,17368.3,17.77,,
6993,29-01-2024 18:40,0.02,341.1,17368.3,17.77,,
6994,29-01-2024 18:45,0.02,341.1,17368.3,17.77,,
6995,29-01-2024 18:50,0.02,341.1,17368.3,17.77,,
6996,29-01-2024 18:55,0,341.1,17368.3,17.77,,
6997,30-01-2024 06:00,0,0,17368.3,0,,
6998,30-01-2024 06:05,0,0,17368.3,0,,
6999,30-01-2024 06:10,0,0,17368.3,0,,
7000,30-01-2024 06:15,0,0,17368.3,0,,
7001,30-01-2024 06:20,0,0,17368.3,0,,
7002,30-01-2024 06:25,0,0,17368.3,0,,
7003,30-01-2024 06:30,0,0,17368.3,0,,
7004,30-01-2024 06:35,0,0,17368.3,0,,
7005,30-01-2024 06:40,0,0,17368.3,0,,
7006,30-01-2024 06:45,0,0,17368.3,0,,
7007,30-01-2024 06:50,0,0,17368.3,0,,
7008,30-01-2024 06:55,0,0,17368.3,0,,
7009,30-01-2024 07:00,0,0,17368.3,0,,
7010,30-01-2024 07:05,0,0,17368.3,0,,
7011,30-01-2024 07:10,0.08,0,17368.3,0,,
7012,30-01-2024 07:15,0.16,0,17368.3,0,,
7013,30-01-2024 07:20,0.3,0,17368.3,0,,
7014,30-01-2024 07:25,0.42,0,17368.3,0,,
7015,30-01-2024 07:30,0.53,0,17368.3,0,,
7016,30-01-2024 07:35,0.81,0.1,17368.4,0.01,,
7017,30-01-2024 07:40,2.53,0.2,17368.5,0.01,,
7018,30-01-2024 07:45,3.3,0.4,17368.7,0.02,,
7019,30-01-2024 07:50,4,0.7,17369,0.04,,
7020,30-01-2024 07:55,4.88,1,17369.3,0.05,,
7021,30-01-2024 08:00,6.08,1.6,17369.9,0.08,,
7022,30-01-2024 08:05,7.86,2.1,17370.4,0.11,,
7023,30-01-2024 08:10,9.65,2.8,17371.1,0.15,,
7024,30-01-2024 08:15,9.3,3.7,17372,0.19,,
7025,30-01-2024 08:20,6.66,4.4,17372.7,0.23,,
7026,30-01-2024 08:25,8.27,5,17373.3,0.26,,
7027,30-01-2024 08:30,10.39,5.7,17374,0.3,,
7028,30-01-2024 08:40,13.59,7.9,17376.2,0.41,,
7029,30-01-2024 08:45,14.11,9,17377.3,0.47,,
7030,30-01-2024 08:50,16.01,10.2,17378.5,0.53,,
7031,30-01-2024 08:55,17.65,11.7,17380,0.61,,
7032,30-01-2024 09:00,15.84,13.1,17381.4,0.68,,
7033,30-01-2024 09:05,17.85,14.7,17383,0.77,,
7034,30-01-2024 09:10,18.86,16.3,17384.6,0.85,,
7035,30-01-2024 09:15,15.34,17.8,17386.1,0.93,,
7036,30-01-2024 09:20,21.62,19.4,17387.7,1.01,,
7037,30-01-2024 09:25,24.19,21.3,17389.6,1.11,,
7038,30-01-2024 09:30,27.45,23.4,17391.7,1.22,,
7039,30-01-2024 09:40,29.69,28.3,17396.6,1.47,,
7040,30-01-2024 09:45,31,30.8,17399.1,1.6,,
7041,30-01-2024 09:50,30.72,33.4,17401.7,1.74,,
7042,30-01-2024 09:55,31.94,36,17404.3,1.88,,
7043,30-01-2024 10:00,34.73,38.8,17407.1,2.02,,
7044,30-01-2024 10:05,37.19,41.8,17410.1,2.18,,
7045,30-01-2024 10:10,36.63,45.1,17413.4,2.35,,
7046,30-01-2024 10:15,38.45,48.2,17416.5,2.51,,
7047,30-01-2024 10:20,40.08,51.5,17419.8,2.68,,
7048,30-01-2024 10:25,41,54.9,17423.2,2.86,,
7049,30-01-2024 10:30,42.29,58.3,17426.6,3.04,,
7050,30-01-2024 10:35,42.55,61.8,17430.1,3.22,,
7051,30-01-2024 10:40,43.81,65.6,17433.9,3.42,,
7052,30-01-2024 10:45,44.79,69.2,17437.5,3.6,,
7053,30-01-2024 10:50,46.03,73.1,17441.4,3.81,,
7054,30-01-2024 10:55,47.01,77,17445.3,4.01,,
7055,30-01-2024 11:00,46.77,81.1,17449.4,4.22,,
7056,30-01-2024 11:05,48.2,84.9,17453.2,4.42,,
7057,30-01-2024 11:10,49.27,89.2,17457.5,4.65,,
7058,30-01-2024 11:15,50.05,93.4,17461.7,4.86,,
7059,30-01-2024 11:20,50.43,97.4,17465.7,5.07,,
7060,30-01-2024 11:25,51.04,101.7,17470,5.3,,
7061,30-01-2024 11:30,51.35,106,17474.3,5.52,,
7062,30-01-2024 11:35,51.5,110.3,17478.6,5.74,,
7063,30-01-2024 11:40,52.82,114.6,17482.9,5.97,,
7064,30-01-2024 11:45,54,119.2,17487.5,6.21,,
7065,30-01-2024 11:50,54.17,123.8,17492.1,6.45,,
7066,30-01-2024 11:55,54.34,127.8,17496.1,6.66,,
7067,30-01-2024 12:00,55.63,132.4,17500.7,6.9,,
7068,30-01-2024 12:05,53.41,136.8,17505.1,7.13,,
7069,30-01-2024 12:10,56.69,141.4,17509.7,7.36,,
7070,30-01-2024 12:15,53.27,146,17514.3,7.6,,
7071,30-01-2024 12:20,53.88,150.6,17518.9,7.84,,
7072,30-01-2024 12:25,56.09,155.1,17523.4,8.08,,
7073,30-01-2024 12:30,58.29,159.8,17528.1,8.32,,
7074,30-01-2024 12:35,57.36,164.7,17533,8.58,,
7075,30-01-2024 12:40,56.94,169.6,17537.9,8.83,,
7076,30-01-2024 12:45,56.24,174.3,17542.6,9.08,,
7077,30-01-2024 12:50,54.86,178.9,17547.2,9.32,,
7078,30-01-2024 12:55,54.16,183.5,17551.8,9.56,,
7079,30-01-2024 13:00,55.47,188.1,17556.4,9.8,,
7080,30-01-2024 13:05,55.32,192.7,17561,10.04,,
7081,30-01-2024 13:10,55.15,197.5,17565.8,10.29,,
7082,30-01-2024 13:15,55.42,202.1,17570.4,10.53,,
7083,30-01-2024 13:20,55.52,206.9,17575.2,10.78,,
7084,30-01-2024 13:25,56.9,211.6,17579.9,11.02,,
7085,30-01-2024 13:30,44.08,215.6,17583.9,11.23,,
7086,30-01-2024 13:35,52.8,219.9,17588.2,11.45,,
7087,30-01-2024 13:45,54.9,228.9,17597.2,11.92,,
7088,30-01-2024 13:50,54.22,233.5,17601.8,12.16,,
7089,30-01-2024 13:55,53.31,237.9,17606.2,12.39,,
7090,30-01-2024 14:00,53.14,242.6,17610.9,12.64,,
7091,30-01-2024 14:05,55.38,246.9,17615.2,12.86,,
7092,30-01-2024 14:10,51.38,251.4,17619.7,13.09,,
7093,30-01-2024 14:15,49.98,255.8,17624.1,13.32,,
7094,30-01-2024 14:20,48.9,260.1,17628.4,13.55,,
7095,30-01-2024 14:25,47.57,263.9,17632.2,13.74,,
7096,30-01-2024 14:30,43.5,267.7,17636,13.94,,
7097,30-01-2024 14:35,38.95,271.4,17639.7,14.14,,
7098,30-01-2024 14:45,45.44,278.8,17647.1,14.52,,
7099,30-01-2024 14:50,42.58,282.2,17650.5,14.7,,
7100,30-01-2024 14:55,44.99,285.9,17654.2,14.89,,
7101,30-01-2024 15:00,44.19,289.7,17658,15.09,,
7102,30-01-2024 15:05,37.27,293.2,17661.5,15.27,,
7103,30-01-2024 15:10,39.25,296.4,17664.7,15.44,,
7104,30-01-2024 15:15,38.81,299.8,17668.1,15.61,,
7105,30-01-2024 15:20,33.52,302.6,17670.9,15.76,,
7106,30-01-2024 15:25,34.92,305.6,17673.9,15.92,,
7107,30-01-2024 15:30,35.81,308.5,17676.8,16.07,,
7108,30-01-2024 15:35,34.41,311.5,17679.8,16.22,,
7109,30-01-2024 15:40,35.28,314.3,17682.6,16.37,,
7110,30-01-2024 15:45,33.66,317.3,17685.6,16.53,,
7111,30-01-2024 15:50,33.21,320,17688.3,16.67,,
7112,30-01-2024 15:55,30.16,322.6,17690.9,16.8,,
7113,30-01-2024 16:00,30.8,325.2,17693.5,16.94,,
7114,30-01-2024 16:05,29.45,327.8,17696.1,17.07,,
7115,30-01-2024 16:10,28.02,330.2,17698.5,17.2,,
7116,30-01-2024 16:15,26.05,332.4,17700.7,17.31,,
7117,30-01-2024 16:20,25.29,334.6,17702.9,17.43,,
7118,30-01-2024 16:25,22.96,336.7,17705,17.54,,
7119,30-01-2024 16:30,22.09,338.6,17706.9,17.64,,
7120,30-01-2024 16:35,20.48,340.3,17708.6,17.72,,
7121,30-01-2024 16:40,19.81,341.9,17710.2,17.81,,
7122,30-01-2024 16:45,18.3,343.6,17711.9,17.9,,
7123,30-01-2024 16:50,16.98,345.1,17713.4,17.97,,
7124,30-01-2024 16:55,16.41,346.5,17714.8,18.05,,
7125,30-01-2024 17:00,15.48,347.1,17715.4,18.08,,
7126,30-01-2024 17:05,13.21,348.4,17716.7,18.15,,
7127,30-01-2024 17:10,12.97,349.5,17717.8,18.2,,
7128,30-01-2024 17:15,12.03,350.5,17718.8,18.26,,
7129,30-01-2024 17:20,9.44,351.4,17719.7,18.3,,
7130,30-01-2024 17:25,7.67,352.2,17720.5,18.34,,
7131,30-01-2024 17:30,7.1,352.7,17721,18.37,,
7132,30-01-2024 17:35,4.93,353.3,17721.6,18.4,,
7133,30-01-2024 17:40,3.77,353.7,17722,18.42,,
7134,30-01-2024 17:45,2.22,353.8,17722.1,18.43,,
7135,30-01-2024 17:50,2.68,354.1,17722.4,18.44,,
7136,30-01-2024 17:55,2.17,354.2,17722.5,18.45,,
7137,30-01-2024 18:00,2.83,354.4,17722.7,18.46,,
7138,30-01-2024 18:05,2.42,354.7,17723,18.47,,
7139,30-01-2024 18:10,1.68,354.8,17723.1,18.48,,
7140,30-01-2024 18:15,1.14,355,17723.3,18.49,,
7141,30-01-2024 18:20,0.61,355,17723.3,18.49,,
7142,30-01-2024 18:25,0.25,355.1,17723.4,18.49,,
7143,30-01-2024 18:30,0.13,355.1,17723.4,18.49,,
7144,30-01-2024 18:35,0.02,355.1,17723.4,18.49,,
7145,30-01-2024 18:40,0.02,355.1,17723.4,18.49,,
7146,30-01-2024 18:45,0.02,355.1,17723.4,18.49,,
7147,30-01-2024 18:50,0,355.1,17723.4,18.49,,
7148,30-01-2024 18:55,0,355.1,17723.4,18.49,,
7149,31-01-2024 06:00,0,0,17723.4,0,,
7150,31-01-2024 06:05,0,0,17723.4,0,,
7151,31-01-2024 06:10,0,0,17723.4,0,,
7152,31-01-2024 06:15,0,0,17723.4,0,,
7153,31-01-2024 06:20,0,0,17723.4,0,,
7154,31-01-2024 06:25,0,0,17723.4,0,,
7155,31-01-2024 06:30,0,0,17723.4,0,,
7156,31-01-2024 06:35,0,0,17723.4,0,,
7157,31-01-2024 06:40,0,0,17723.4,0,,
7158,31-01-2024 06:45,0,0,17723.4,0,,
7159,31-01-2024 06:50,0,0,17723.4,0,,
7160,31-01-2024 06:55,0,0,17723.4,0,,
7161,31-01-2024 07:00,0,0,17723.4,0,,
7162,31-01-2024 07:05,0,0,17723.4,0,,
7163,31-01-2024 07:10,0.1,0,17723.4,0,,
7164,31-01-2024 07:15,0.26,0,17723.4,0,,
7165,31-01-2024 07:20,0.46,0,17723.4,0,,
7166,31-01-2024 07:25,0.79,0,17723.4,0,,
7167,31-01-2024 07:30,1.38,0.1,17723.5,0.01,,
7168,31-01-2024 07:35,2.24,0.2,17723.6,0.01,,
7169,31-01-2024 07:40,3.06,0.4,17723.8,0.02,,
7170,31-01-2024 07:45,3.65,0.7,17724.1,0.04,,
7171,31-01-2024 07:50,4.29,1,17724.4,0.05,,
7172,31-01-2024 07:55,5.06,1.5,17724.9,0.08,,
7173,31-01-2024 08:00,5.95,2,17725.4,0.1,,
7174,31-01-2024 08:05,7.09,2.5,17725.9,0.13,,
7175,31-01-2024 08:10,7.81,3.2,17726.6,0.17,,
7176,31-01-2024 08:15,9.15,3.9,17727.3,0.2,,
7177,31-01-2024 08:20,10.18,4.7,17728.1,0.24,,
7178,31-01-2024 08:25,9.23,5.4,17728.8,0.28,,
7179,31-01-2024 08:30,9.79,6.2,17729.6,0.32,,
7180,31-01-2024 08:35,13.59,7.1,17730.5,0.37,,
7181,31-01-2024 08:40,13.58,8.3,17731.7,0.43,,
7182,31-01-2024 08:45,16.33,9.6,17733,0.5,,
7183,31-01-2024 08:50,16.45,11,17734.4,0.57,,
7184,31-01-2024 08:55,17.25,12.4,17735.8,0.65,,
7185,31-01-2024 09:00,17.46,13.7,17737.1,0.71,,
7186,31-01-2024 09:05,20.96,15.3,17738.7,0.8,,
7187,31-01-2024 09:10,22.06,17.2,17740.6,0.9,,
7188,31-01-2024 09:15,23.21,19,17742.4,0.99,,
7189,31-01-2024 09:20,25.69,21.1,17744.5,1.1,,
7190,31-01-2024 09:25,26.99,23.5,17746.9,1.22,,
7191,31-01-2024 09:30,28.53,25.7,17749.1,1.34,,
7192,31-01-2024 09:35,28.33,28,17751.4,1.46,,
7193,31-01-2024 09:40,30.85,30.5,17753.9,1.59,,
7194,31-01-2024 09:45,33.5,33.2,17756.6,1.73,,
7195,31-01-2024 09:50,33.92,36.1,17759.5,1.88,,
7196,31-01-2024 09:55,35.83,39,17762.4,2.03,,
7197,31-01-2024 10:00,37.49,42,17765.4,2.19,,
7198,31-01-2024 10:05,36.02,45.1,17768.5,2.35,,
7199,31-01-2024 10:10,39.31,48.4,17771.8,2.52,,
7200,31-01-2024 10:15,39.03,51.6,17775,2.69,,
7201,31-01-2024 10:20,42.32,55,17778.4,2.86,,
7202,31-01-2024 10:25,43.57,58.7,17782.1,3.06,,
7203,31-01-2024 10:30,40.72,62.5,17785.9,3.26,,
7204,31-01-2024 10:35,44.73,66.1,17789.5,3.44,,
7205,31-01-2024 10:40,45.94,70,17793.4,3.65,,
7206,31-01-2024 10:45,46.84,73.8,17797.2,3.84,,
7207,31-01-2024 10:50,47.67,77.7,17801.1,4.05,,
7208,31-01-2024 10:55,48.11,81.8,17805.2,4.26,,
7209,31-01-2024 11:00,49.67,85.9,17809.3,4.47,,
7210,31-01-2024 11:05,49.12,90,17813.4,4.69,,
7211,31-01-2024 11:10,51.21,94.1,17817.5,4.9,,
7212,31-01-2024 11:15,52.06,98.6,17822,5.14,,
7213,31-01-2024 11:20,53.25,103,17826.4,5.36,,
7214,31-01-2024 11:25,54.99,107.5,17830.9,5.6,,
7215,31-01-2024 11:30,55.98,112.3,17835.7,5.85,,
7216,31-01-2024 11:35,56.45,116.9,17840.3,6.09,,
7217,31-01-2024 11:40,57.21,121.6,17845,6.33,,
7218,31-01-2024 11:45,57.53,126.5,17849.9,6.59,,
7219,31-01-2024 11:50,58.69,131.3,17854.7,6.84,,
7220,31-01-2024 11:55,58.08,136.2,17859.6,7.09,,
7221,31-01-2024 12:00,59.09,141.2,17864.6,7.35,,
7222,31-01-2024 12:05,59.13,146.2,17869.6,7.61,,
7223,31-01-2024 12:10,59.91,151.2,17874.6,7.88,,
7224,31-01-2024 12:15,59.98,156.3,17879.7,8.14,,
7225,31-01-2024 12:20,60.2,161.4,17884.8,8.41,,
7226,31-01-2024 12:25,60.71,166.4,17889.8,8.67,,
7227,31-01-2024 12:30,60.45,171.6,17895,8.94,,
7228,31-01-2024 12:35,59.71,176.6,17900,9.2,,
7229,31-01-2024 12:40,60.08,181.5,17904.9,9.45,,
7230,31-01-2024 12:45,61.08,186.7,17910.1,9.72,,
7231,31-01-2024 12:50,60.67,191.8,17915.2,9.99,,
7232,31-01-2024 12:55,60.78,196.8,17920.2,10.25,,
7233,31-01-2024 13:00,61.01,202,17925.4,10.52,,
7234,31-01-2024 13:05,61.52,207.1,17930.5,10.79,,
7235,31-01-2024 13:10,60.91,212.3,17935.7,11.06,,
7236,31-01-2024 13:15,61.5,217.4,17940.8,11.32,,
7237,31-01-2024 13:20,59.94,222.5,17945.9,11.59,,
7238,31-01-2024 13:25,59.45,227.5,17950.9,11.85,,
7239,31-01-2024 13:30,60.23,232.6,17956,12.11,,
7240,31-01-2024 13:35,60.07,237.6,17961,12.38,,
7241,31-01-2024 13:40,60.16,242.6,17966,12.64,,
7242,31-01-2024 13:45,60.16,247.8,17971.2,12.91,,
7243,31-01-2024 13:50,59.07,252.6,17976,13.16,,
7244,31-01-2024 13:55,58.28,257.7,17981.1,13.42,,
7245,31-01-2024 14:00,57.88,262.5,17985.9,13.67,,
7246,31-01-2024 14:05,56.91,267.3,17990.7,13.92,,
7247,31-01-2024 14:10,56.78,272.1,17995.5,14.17,,
7248,31-01-2024 14:15,55.65,276.9,18000.3,14.42,,
7249,31-01-2024 14:20,55.26,281.5,18004.9,14.66,,
7250,31-01-2024 14:25,54.3,286.2,18009.6,14.91,,
7251,31-01-2024 14:30,54.74,290.8,18014.2,15.15,,
7252,31-01-2024 14:35,52.93,295.3,18018.7,15.38,,
7253,31-01-2024 14:40,51.66,296.1,18019.5,15.42,,
7254,31-01-2024 14:45,52.53,303.9,18027.3,15.83,,
7255,31-01-2024 14:50,51.19,308.3,18031.7,16.06,,
7256,31-01-2024 14:55,49.83,312.6,18036,16.28,,
7257,31-01-2024 15:00,48.8,316.7,18040.1,16.49,,
7258,31-01-2024 15:05,47.3,320.7,18044.1,16.7,,
7259,31-01-2024 15:10,46.49,324.7,18048.1,16.91,,
7260,31-01-2024 15:15,44.76,328.5,18051.9,17.11,,
7261,31-01-2024 15:20,44.58,332.2,18055.6,17.3,,
7262,31-01-2024 15:25,42.99,336,18059.4,17.5,,
7263,31-01-2024 15:30,40.58,339.4,18062.8,17.68,,
7264,31-01-2024 15:35,39.95,342.7,18066.1,17.85,,
7265,31-01-2024 15:40,39.34,346,18069.4,18.02,,
7266,31-01-2024 15:45,37.77,349.1,18072.5,18.18,,
7267,31-01-2024 15:50,36.72,352.4,18075.8,18.35,,
7268,31-01-2024 15:55,35.88,355.4,18078.8,18.51,,
7269,31-01-2024 16:00,34.46,358.3,18081.7,18.66,,
7270,31-01-2024 16:05,31.95,361.2,18084.6,18.81,,
7271,31-01-2024 16:10,31.07,363.9,18087.3,18.95,,
7272,31-01-2024 16:15,28.93,366.3,18089.7,19.08,,
7273,31-01-2024 16:20,27.54,368.7,18092.1,19.2,,
7274,31-01-2024 16:25,25.61,370.9,18094.3,19.32,,
7275,31-01-2024 16:30,25.12,373.1,18096.5,19.43,,
7276,31-01-2024 16:35,23.01,375,18098.4,19.53,,
7277,31-01-2024 16:40,21.95,376.9,18100.3,19.63,,
7278,31-01-2024 16:45,20.03,378.7,18102.1,19.72,,
7279,31-01-2024 16:50,17.71,380.3,18103.7,19.81,,
7280,31-01-2024 16:55,15.28,381.7,18105.1,19.88,,
7281,31-01-2024 17:00,14.48,383,18106.4,19.95,,
7282,31-01-2024 17:05,13.16,384,18107.4,20,,
7283,31-01-2024 17:10,12.23,385.1,18108.5,20.06,,
7284,31-01-2024 17:15,9.75,386,18109.4,20.1,,
7285,31-01-2024 17:20,8.61,386.8,18110.2,20.15,,
7286,31-01-2024 17:25,7.47,387.4,18110.8,20.18,,
7287,31-01-2024 17:30,6.57,388,18111.4,20.21,,
7288,31-01-2024 17:35,5.85,388.5,18111.9,20.23,,
7289,31-01-2024 17:40,5.06,388.9,18112.3,20.26,,
7290,31-01-2024 17:45,4.54,389.4,18112.8,20.28,,
7291,31-01-2024 17:50,3.85,389.8,18113.2,20.3,,
7292,31-01-2024 17:55,3.04,390.1,18113.5,20.32,,
7293,31-01-2024 18:00,2.41,390.2,18113.6,20.32,,
7294,31-01-2024 18:05,1.71,390.3,18113.7,20.33,,
7295,31-01-2024 18:10,1.17,390.5,18113.9,20.34,,
7296,31-01-2024 18:15,0.81,390.7,18114.1,20.35,,
7297,31-01-2024 18:20,0.52,390.7,18114.1,20.35,,
7298,31-01-2024 18:25,0.3,390.8,18114.2,20.35,,
7299,31-01-2024 18:30,0.2,390.8,18114.2,20.35,,
7300,31-01-2024 18:35,0.02,390.8,18114.2,20.35,,
7301,31-01-2024 18:40,0.02,390.8,18114.2,20.35,,
7302,31-01-2024 18:45,0.02,390.8,18114.2,20.35,,
7303,31-01-2024 18:50,0.02,390.8,18114.2,20.35,,
7304,31-01-2024 18:55,0,390.8,18114.2,20.35,,
7305,01-02-2024 06:00,0,0,18114.2,0,,
7306,01-02-2024 06:05,0,0,18114.2,0,,
7307,01-02-2024 06:10,0,0,18114.2,0,,
7308,01-02-2024 06:15,0,0,18114.2,0,,
7309,01-02-2024 06:20,0,0,18114.2,0,,
7310,01-02-2024 06:25,0,0,18114.2,0,,
7311,01-02-2024 06:30,0,0,18114.2,0,,
7312,01-02-2024 06:35,0,0,18114.2,0,,
7313,01-02-2024 06:40,0,0,18114.2,0,,
7314,01-02-2024 06:45,0,0,18114.2,0,,
7315,01-02-2024 06:50,0,0,18114.2,0,,
7316,01-02-2024 06:55,0,0,18114.2,0,,
7317,01-02-2024 07:00,0,0,18114.2,0,,
7318,01-02-2024 07:05,0,0,18114.2,0,,
